,Date,Time,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
4907,10/1/04,5:00:00,0.7,4.3,120,60
4908,10/1/04,6:00:00,1.6,9.8,279,69
4909,10/1/04,7:00:00,2.9,17.2,392,91
4910,10/1/04,8:00:00,4.1,27.9,433,97
4911,10/1/04,9:00:00,3.7,20.5,531,114
4912,10/1/04,10:00:00,3.6,21.2,619,129
4913,10/1/04,11:00:00,3.4,19.9,522,137
4914,10/1/04,12:00:00,3.7,21.1,505,134
4915,10/1/04,13:00:00,4.1,22.3,465,132
4916,10/1/04,14:00:00,3.2,-200.0,383,123
4917,10/1/04,15:00:00,2.4,12.9,278,105
4918,10/1/04,16:00:00,3.4,18.4,372,136
4919,10/1/04,17:00:00,5.6,26.5,540,169
4920,10/1/04,18:00:00,-200.0,29.4,-200,-200
4921,10/1/04,19:00:00,-200.0,33.7,-200,-200
4922,10/1/04,20:00:00,-200.0,19.9,-200,-200
4923,10/1/04,21:00:00,-200.0,13.5,-200,-200
4924,10/1/04,22:00:00,-200.0,11.2,-200,-200
4925,10/1/04,23:00:00,-200.0,9.1,-200,-200
4926,10/2/04,0:00:00,-200.0,10.9,-200,-200
4927,10/2/04,1:00:00,-200.0,8.4,-200,-200
4928,10/2/04,2:00:00,-200.0,7.1,-200,-200
4929,10/2/04,3:00:00,-200.0,4.3,-200,-200
4930,10/2/04,4:00:00,-200.0,4.0,-200,-200
4931,10/2/04,5:00:00,-200.0,5.8,-200,-200
4932,10/2/04,6:00:00,-200.0,6.3,-200,-200
4933,10/2/04,7:00:00,-200.0,12.3,-200,-200
4934,10/2/04,8:00:00,-200.0,13.3,-200,-200
4935,10/2/04,9:00:00,-200.0,12.5,-200,-200
4936,10/2/04,10:00:00,-200.0,10.5,-200,-200
4937,10/2/04,11:00:00,-200.0,12.1,-200,-200
4938,10/2/04,12:00:00,-200.0,12.1,-200,-200
4939,10/2/04,13:00:00,-200.0,11.2,-200,-200
4940,10/2/04,14:00:00,-200.0,7.2,-200,-200
4941,10/2/04,15:00:00,-200.0,8.7,-200,-200
4942,10/2/04,16:00:00,-200.0,9.6,-200,-200
4943,10/2/04,17:00:00,-200.0,11.6,-200,-200
4944,10/2/04,18:00:00,-200.0,12.7,-200,-200
4945,10/2/04,19:00:00,-200.0,20.7,-200,-200
4946,10/2/04,20:00:00,-200.0,17.8,-200,-200
4947,10/2/04,21:00:00,-200.0,11.2,-200,-200
4948,10/2/04,22:00:00,-200.0,10.8,-200,-200
4949,10/2/04,23:00:00,-200.0,9.4,-200,-200
4950,10/3/04,0:00:00,-200.0,8.5,-200,-200
4951,10/3/04,1:00:00,-200.0,6.5,-200,-200
4952,10/3/04,2:00:00,-200.0,5.1,-200,-200
4953,10/3/04,3:00:00,-200.0,4.5,-200,-200
4954,10/3/04,4:00:00,-200.0,3.9,-200,-200
4955,10/3/04,5:00:00,-200.0,3.3,-200,-200
4956,10/3/04,6:00:00,-200.0,3.2,-200,-200
4957,10/3/04,7:00:00,-200.0,5.4,-200,-200
4958,10/3/04,8:00:00,-200.0,5.6,-200,-200
4959,10/3/04,9:00:00,-200.0,7.5,-200,-200
4960,10/3/04,10:00:00,-200.0,10.7,-200,-200
4961,10/3/04,11:00:00,-200.0,8.4,-200,-200
4962,10/3/04,12:00:00,-200.0,11.3,-200,-200
4963,10/3/04,13:00:00,-200.0,8.3,-200,-200
4964,10/3/04,14:00:00,-200.0,6.0,-200,-200
4965,10/3/04,15:00:00,-200.0,6.7,-200,-200
4966,10/3/04,16:00:00,-200.0,6.2,-200,-200
4967,10/3/04,17:00:00,-200.0,7.7,-200,-200
4968,10/3/04,18:00:00,-200.0,11.0,-200,-200
4969,10/3/04,19:00:00,-200.0,20.8,-200,-200
4970,10/3/04,20:00:00,-200.0,21.4,-200,-200
4971,10/3/04,21:00:00,-200.0,10.4,-200,-200
4972,10/3/04,22:00:00,-200.0,8.3,-200,-200
4973,10/3/04,23:00:00,-200.0,7.8,-200,-200
4974,10/4/04,0:00:00,-200.0,5.5,-200,-200
4975,10/4/04,1:00:00,-200.0,5.2,-200,-200
4976,10/4/04,2:00:00,-200.0,3.2,-200,-200
4977,10/4/04,3:00:00,-200.0,2.7,-200,-200
4978,10/4/04,4:00:00,-200.0,3.0,-200,-200
4979,10/4/04,5:00:00,-200.0,4.0,-200,-200
4980,10/4/04,6:00:00,-200.0,5.6,-200,-200
4981,10/4/04,7:00:00,-200.0,11.1,-200,-200
4982,10/4/04,8:00:00,-200.0,20.1,-200,-200
4983,10/4/04,9:00:00,-200.0,23.6,-200,-200
4984,10/4/04,10:00:00,-200.0,21.0,-200,-200
4985,10/4/04,11:00:00,-200.0,21.8,-200,-200
4986,10/4/04,12:00:00,-200.0,22.1,-200,-200
4987,10/4/04,13:00:00,-200.0,18.2,-200,-200
4988,10/4/04,14:00:00,-200.0,14.2,-200,-200
4989,10/4/04,15:00:00,-200.0,14.9,-200,-200
4990,10/4/04,16:00:00,-200.0,21.1,-200,-200
4991,10/4/04,17:00:00,-200.0,30.3,-200,-200
4992,10/4/04,18:00:00,-200.0,41.6,-200,-200
4993,10/4/04,19:00:00,-200.0,44.7,-200,-200
4994,10/4/04,20:00:00,-200.0,21.3,-200,-200
4995,10/4/04,21:00:00,-200.0,10.0,-200,-200
4996,10/4/04,22:00:00,-200.0,8.9,-200,-200
4997,10/4/04,23:00:00,-200.0,7.4,-200,-200
4998,10/5/04,0:00:00,-200.0,6.4,-200,-200
4999,10/5/04,1:00:00,-200.0,3.7,-200,-200
5000,10/5/04,2:00:00,-200.0,2.5,-200,-200
5001,10/5/04,3:00:00,-200.0,2.7,-200,-200
5002,10/5/04,4:00:00,-200.0,2.5,-200,-200
5003,10/5/04,5:00:00,-200.0,4.1,-200,-200
5004,10/5/04,6:00:00,-200.0,7.8,-200,-200
5005,10/5/04,7:00:00,-200.0,30.8,-200,-200
5006,10/5/04,8:00:00,-200.0,26.4,-200,-200
5007,10/5/04,9:00:00,-200.0,21.6,-200,-200
5008,10/5/04,10:00:00,-200.0,22.8,-200,-200
5009,10/5/04,11:00:00,-200.0,19.3,-200,-200
5010,10/5/04,12:00:00,-200.0,30.4,-200,-200
5011,10/5/04,13:00:00,-200.0,23.4,-200,-200
5012,10/5/04,14:00:00,-200.0,17.1,-200,-200
5013,10/5/04,15:00:00,-200.0,14.6,-200,-200
5014,10/5/04,16:00:00,-200.0,21.6,-200,-200
5015,10/5/04,17:00:00,-200.0,31.9,-200,-200
5016,10/5/04,18:00:00,-200.0,40.5,-200,-200
5017,10/5/04,19:00:00,-200.0,41.6,-200,-200
5018,10/5/04,20:00:00,-200.0,23.9,-200,-200
5019,10/5/04,21:00:00,-200.0,20.3,-200,-200
5020,10/5/04,22:00:00,-200.0,12.8,-200,-200
5021,10/5/04,23:00:00,-200.0,8.7,-200,-200
5022,10/6/04,0:00:00,-200.0,6.8,-200,-200
5023,10/6/04,1:00:00,-200.0,5.3,-200,-200
5024,10/6/04,2:00:00,-200.0,4.6,-200,-200
5025,10/6/04,3:00:00,-200.0,3.2,-200,-200
5026,10/6/04,4:00:00,-200.0,2.8,-200,-200
5027,10/6/04,5:00:00,-200.0,3.6,-200,-200
5028,10/6/04,6:00:00,-200.0,6.2,-200,-200
5029,10/6/04,7:00:00,-200.0,24.2,-200,-200
5030,10/6/04,8:00:00,-200.0,32.0,-200,-200
5031,10/6/04,9:00:00,-200.0,25.8,-200,-200
5032,10/6/04,10:00:00,-200.0,16.2,-200,-200
5033,10/6/04,11:00:00,-200.0,17.7,-200,-200
5034,10/6/04,12:00:00,-200.0,16.5,-200,-200
5035,10/6/04,13:00:00,-200.0,18.3,-200,-200
5036,10/6/04,14:00:00,-200.0,14.6,-200,-200
5037,10/6/04,15:00:00,-200.0,17.1,-200,-200
5038,10/6/04,16:00:00,-200.0,17.2,-200,-200
5039,10/6/04,17:00:00,-200.0,24.6,-200,-200
5040,10/6/04,18:00:00,-200.0,26.9,-200,-200
5041,10/6/04,19:00:00,-200.0,44.0,-200,-200
5042,10/6/04,20:00:00,-200.0,31.0,-200,-200
5043,10/6/04,21:00:00,-200.0,16.8,-200,-200
5044,10/6/04,22:00:00,-200.0,11.0,-200,-200
5045,10/6/04,23:00:00,-200.0,11.4,-200,-200
5046,10/7/04,0:00:00,-200.0,9.9,-200,-200
5047,10/7/04,1:00:00,-200.0,5.0,-200,-200
5048,10/7/04,2:00:00,-200.0,3.7,-200,-200
5049,10/7/04,3:00:00,-200.0,3.1,-200,-200
5050,10/7/04,4:00:00,-200.0,2.9,-200,-200
5051,10/7/04,5:00:00,-200.0,4.4,-200,-200
5052,10/7/04,6:00:00,-200.0,7.4,-200,-200
5053,10/7/04,7:00:00,-200.0,19.4,-200,-200
5054,10/7/04,8:00:00,-200.0,37.1,-200,-200
5055,10/7/04,9:00:00,-200.0,22.2,-200,-200
5056,10/7/04,10:00:00,-200.0,18.5,-200,-200
5057,10/7/04,11:00:00,-200.0,14.0,-200,-200
5058,10/7/04,12:00:00,-200.0,15.5,-200,-200
5059,10/7/04,13:00:00,-200.0,15.7,-200,-200
5060,10/7/04,14:00:00,-200.0,15.7,-200,-200
5061,10/7/04,15:00:00,-200.0,12.7,-200,-200
5062,10/7/04,16:00:00,2.9,15.3,267,87
5063,10/7/04,17:00:00,5.4,28.8,398,111
5064,10/7/04,18:00:00,5.3,26.1,418,119
5065,10/7/04,19:00:00,6.7,37.1,515,128
5066,10/7/04,20:00:00,7.0,35.7,669,117
5067,10/7/04,21:00:00,2.8,16.5,326,92
5068,10/7/04,22:00:00,1.7,11.0,209,73
5069,10/7/04,23:00:00,1.7,10.8,183,60
5070,10/8/04,0:00:00,1.7,9.6,165,60
5071,10/8/04,1:00:00,1.2,6.5,111,53
5072,10/8/04,2:00:00,0.7,3.6,67,47
5073,10/8/04,3:00:00,0.7,3.3,-200,-200
5074,10/8/04,4:00:00,0.8,4.4,88,43
5075,10/8/04,5:00:00,0.9,5.5,147,47
5076,10/8/04,6:00:00,1.7,10.8,279,50
5077,10/8/04,7:00:00,5.7,31.2,665,81
5078,10/8/04,8:00:00,4.3,24.8,592,75
5079,10/8/04,9:00:00,3.9,24.2,557,87
5080,10/8/04,10:00:00,5.1,29.5,693,128
5081,10/8/04,11:00:00,3.7,21.0,530,105
5082,10/8/04,12:00:00,3.3,19.6,412,101
5083,10/8/04,13:00:00,3.6,21.2,366,100
5084,10/8/04,14:00:00,3.2,18.0,344,98
5085,10/8/04,15:00:00,3.5,20.5,339,98
5086,10/8/04,16:00:00,2.4,15.6,297,98
5087,10/8/04,17:00:00,2.9,19.2,294,90
5088,10/8/04,18:00:00,2.3,20.0,211,84
5089,10/8/04,19:00:00,3.1,21.1,323,101
5090,10/8/04,20:00:00,2.9,18.6,333,98
5091,10/8/04,21:00:00,1.5,12.3,163,76
5092,10/8/04,22:00:00,1.5,10.3,151,71
5093,10/8/04,23:00:00,1.7,9.6,167,71
5094,10/9/04,0:00:00,1.6,9.9,174,66
5095,10/9/04,1:00:00,1.3,8.6,142,62
5096,10/9/04,2:00:00,1.4,7.3,155,58
5097,10/9/04,3:00:00,0.9,5.4,-200,-200
5098,10/9/04,4:00:00,0.9,5.1,96,48
5099,10/9/04,5:00:00,1.3,7.8,154,53
5100,10/9/04,6:00:00,1.3,8.2,211,55
5101,10/9/04,7:00:00,2.9,17.6,381,63
5102,10/9/04,8:00:00,3.2,20.1,470,69
5103,10/9/04,9:00:00,3.4,18.7,464,84
5104,10/9/04,10:00:00,3.6,19.5,450,95
5105,10/9/04,11:00:00,2.3,13.0,274,80
5106,10/9/04,12:00:00,3.1,18.2,306,87
5107,10/9/04,13:00:00,3.3,16.2,308,94
5108,10/9/04,14:00:00,1.9,11.0,186,76
5109,10/9/04,15:00:00,2.6,15.9,238,92
5110,10/9/04,16:00:00,2.7,14.2,249,94
5111,10/9/04,17:00:00,3.7,19.9,378,110
5112,10/9/04,18:00:00,3.8,21.7,386,109
5113,10/9/04,19:00:00,4.8,25.7,461,122
5114,10/9/04,20:00:00,3.5,17.3,394,107
5115,10/9/04,21:00:00,2.2,11.2,266,83
5116,10/9/04,22:00:00,1.5,8.9,158,62
5117,10/9/04,23:00:00,3.4,15.2,319,89
5118,10/10/04,0:00:00,3.7,17.2,409,103
5119,10/10/04,1:00:00,2.0,11.9,223,74
5120,10/10/04,2:00:00,1.4,8.1,107,52
5121,10/10/04,3:00:00,1.1,4.9,-200,-200
5122,10/10/04,4:00:00,-200.0,3.6,50,38
5123,10/10/04,5:00:00,0.7,3.7,56,39
5124,10/10/04,6:00:00,1.2,6.3,163,59
5125,10/10/04,7:00:00,1.3,7.7,187,56
5126,10/10/04,8:00:00,1.1,6.3,150,51
5127,10/10/04,9:00:00,1.0,5.6,103,51
5128,10/10/04,10:00:00,1.2,5.1,143,58
5129,10/10/04,11:00:00,1.9,9.0,220,68
5130,10/10/04,12:00:00,2.3,9.3,301,81
5131,10/10/04,13:00:00,1.6,5.9,214,73
5132,10/10/04,14:00:00,1.3,4.4,162,69
5133,10/10/04,15:00:00,1.8,5.8,232,81
5134,10/10/04,16:00:00,1.7,6.6,254,82
5135,10/10/04,17:00:00,1.8,7.8,224,71
5136,10/10/04,18:00:00,2.0,8.4,247,81
5137,10/10/04,19:00:00,2.2,8.3,334,87
5138,10/10/04,20:00:00,1.6,8.1,239,72
5139,10/10/04,21:00:00,1.3,6.1,168,63
5140,10/10/04,22:00:00,1.5,6.7,185,63
5141,10/10/04,23:00:00,1.5,6.6,178,63
5142,10/11/04,0:00:00,1.3,6.1,132,55
5143,10/11/04,1:00:00,1.4,6.0,135,52
5144,10/11/04,2:00:00,0.5,1.4,39,32
5145,10/11/04,3:00:00,0.4,1.7,-200,-200
5146,10/11/04,4:00:00,0.4,1.9,33,29
5147,10/11/04,5:00:00,0.6,3.4,90,44
5148,10/11/04,6:00:00,1.1,7.2,164,53
5149,10/11/04,7:00:00,2.9,19.0,336,62
5150,10/11/04,8:00:00,3.5,24.5,366,68
5151,10/11/04,9:00:00,4.6,25.6,565,85
5152,10/11/04,10:00:00,3.4,17.1,536,88
5153,10/11/04,11:00:00,2.3,12.3,416,82
5154,10/11/04,12:00:00,2.7,15.2,379,91
5155,10/11/04,13:00:00,3.1,18.3,368,87
5156,10/11/04,14:00:00,3.2,17.2,444,90
5157,10/11/04,15:00:00,2.5,14.1,352,97
5158,10/11/04,16:00:00,3.4,18.3,375,99
5159,10/11/04,17:00:00,4.8,25.0,479,109
5160,10/11/04,18:00:00,4.5,22.2,448,95
5161,10/11/04,19:00:00,4.0,21.4,388,80
5162,10/11/04,20:00:00,3.2,16.2,376,76
5163,10/11/04,21:00:00,1.9,10.3,224,62
5164,10/11/04,22:00:00,1.9,8.9,206,57
5165,10/11/04,23:00:00,1.3,6.5,143,57
5166,10/12/04,0:00:00,1.1,5.1,113,54
5167,10/12/04,1:00:00,1.0,4.6,93,50
5168,10/12/04,2:00:00,0.5,2.1,58,44
5169,10/12/04,3:00:00,0.6,2.4,-200,-200
5170,10/12/04,4:00:00,0.5,3.2,56,34
5171,10/12/04,5:00:00,0.8,3.9,105,44
5172,10/12/04,6:00:00,1.2,6.0,243,74
5173,10/12/04,7:00:00,2.7,13.8,492,101
5174,10/12/04,8:00:00,3.0,14.8,435,103
5175,10/12/04,9:00:00,-200.0,8.4,-200,-200
5176,10/12/04,10:00:00,-200.0,9.0,-200,-200
5177,10/12/04,11:00:00,-200.0,8.3,-200,-200
5178,10/12/04,12:00:00,-200.0,9.5,-200,-200
5179,10/12/04,13:00:00,-200.0,12.1,-200,-200
5180,10/12/04,14:00:00,-200.0,7.4,-200,-200
5181,10/12/04,15:00:00,-200.0,8.0,-200,-200
5182,10/12/04,16:00:00,-200.0,7.9,-200,-200
5183,10/12/04,17:00:00,-200.0,10.9,-200,-200
5184,10/12/04,18:00:00,-200.0,12.1,-200,-200
5185,10/12/04,19:00:00,-200.0,14.7,-200,-200
5186,10/12/04,20:00:00,-200.0,6.0,-200,-200
5187,10/12/04,21:00:00,-200.0,4.3,-200,-200
5188,10/12/04,22:00:00,-200.0,4.1,-200,-200
5189,10/12/04,23:00:00,-200.0,3.1,-200,-200
5190,10/13/04,0:00:00,-200.0,2.2,-200,-200
5191,10/13/04,1:00:00,-200.0,1.5,-200,-200
5192,10/13/04,2:00:00,-200.0,0.9,-200,-200
5193,10/13/04,3:00:00,-200.0,0.5,-200,-200
5194,10/13/04,4:00:00,-200.0,0.6,-200,-200
5195,10/13/04,5:00:00,-200.0,0.7,-200,-200
5196,10/13/04,6:00:00,-200.0,2.2,-200,-200
5197,10/13/04,7:00:00,-200.0,5.8,-200,-200
5198,10/13/04,8:00:00,-200.0,5.9,-200,-200
5199,10/13/04,9:00:00,1.5,5.9,286,78
5200,10/13/04,10:00:00,1.2,5.3,281,72
5201,10/13/04,11:00:00,-200.0,6.9,-200,-200
5202,10/13/04,12:00:00,-200.0,7.7,-200,-200
5203,10/13/04,13:00:00,-200.0,7.3,-200,-200
5204,10/13/04,14:00:00,-200.0,7.2,-200,-200
5205,10/13/04,15:00:00,-200.0,6.0,-200,-200
5206,10/13/04,16:00:00,-200.0,8.3,-200,-200
5207,10/13/04,17:00:00,-200.0,11.2,-200,-200
5208,10/13/04,18:00:00,-200.0,10.1,-200,-200
5209,10/13/04,19:00:00,-200.0,10.6,-200,-200
5210,10/13/04,20:00:00,-200.0,7.2,-200,-200
5211,10/13/04,21:00:00,-200.0,4.4,-200,-200
5212,10/13/04,22:00:00,-200.0,3.8,-200,-200
5213,10/13/04,23:00:00,-200.0,3.8,-200,-200
5214,10/14/04,0:00:00,-200.0,4.0,-200,-200
5215,10/14/04,1:00:00,-200.0,2.2,-200,-200
5216,10/14/04,2:00:00,-200.0,1.1,-200,-200
5217,10/14/04,3:00:00,-200.0,0.8,-200,-200
5218,10/14/04,4:00:00,-200.0,0.8,-200,-200
5219,10/14/04,5:00:00,-200.0,1.2,-200,-200
5220,10/14/04,6:00:00,-200.0,3.2,-200,-200
5221,10/14/04,7:00:00,-200.0,10.2,-200,-200
5222,10/14/04,8:00:00,-200.0,13.6,-200,-200
5223,10/14/04,9:00:00,-200.0,9.9,-200,-200
5224,10/14/04,10:00:00,-200.0,9.1,-200,-200
5225,10/14/04,11:00:00,-200.0,8.0,-200,-200
5226,10/14/04,12:00:00,-200.0,9.7,-200,-200
5227,10/14/04,13:00:00,-200.0,9.7,-200,-200
5228,10/14/04,14:00:00,-200.0,12.0,-200,-200
5229,10/14/04,15:00:00,-200.0,11.3,-200,-200
5230,10/14/04,16:00:00,-200.0,10.4,-200,-200
5231,10/14/04,17:00:00,-200.0,12.4,-200,-200
5232,10/14/04,18:00:00,-200.0,14.6,-200,-200
5233,10/14/04,19:00:00,-200.0,21.0,-200,-200
5234,10/14/04,20:00:00,-200.0,17.9,-200,-200
5235,10/14/04,21:00:00,-200.0,7.3,-200,-200
5236,10/14/04,22:00:00,-200.0,4.8,-200,-200
5237,10/14/04,23:00:00,-200.0,4.8,-200,-200
5238,10/15/04,0:00:00,-200.0,7.7,-200,-200
5239,10/15/04,1:00:00,-200.0,4.3,-200,-200
5240,10/15/04,2:00:00,-200.0,3.0,-200,-200
5241,10/15/04,3:00:00,-200.0,2.1,-200,-200
5242,10/15/04,4:00:00,-200.0,2.3,-200,-200
5243,10/15/04,5:00:00,-200.0,3.5,-200,-200
5244,10/15/04,6:00:00,-200.0,10.0,-200,-200
5245,10/15/04,7:00:00,-200.0,20.5,-200,-200
5246,10/15/04,8:00:00,-200.0,22.2,-200,-200
5247,10/15/04,9:00:00,-200.0,24.1,-200,-200
5248,10/15/04,10:00:00,-200.0,17.4,-200,-200
5249,10/15/04,11:00:00,-200.0,14.2,-200,-200
5250,10/15/04,12:00:00,-200.0,15.0,-200,-200
5251,10/15/04,13:00:00,-200.0,18.3,-200,-200
5252,10/15/04,14:00:00,-200.0,13.0,-200,-200
5253,10/15/04,15:00:00,-200.0,18.1,-200,-200
5254,10/15/04,16:00:00,-200.0,23.1,-200,-200
5255,10/15/04,17:00:00,-200.0,24.9,-200,-200
5256,10/15/04,18:00:00,-200.0,21.7,-200,-200
5257,10/15/04,19:00:00,-200.0,14.1,-200,-200
5258,10/15/04,20:00:00,-200.0,11.9,-200,-200
5259,10/15/04,21:00:00,-200.0,5.1,-200,-200
5260,10/15/04,22:00:00,-200.0,6.8,-200,-200
5261,10/15/04,23:00:00,-200.0,4.8,-200,-200
5262,10/16/04,0:00:00,-200.0,7.2,-200,-200
5263,10/16/04,1:00:00,-200.0,5.4,-200,-200
5264,10/16/04,2:00:00,-200.0,3.0,-200,-200
5265,10/16/04,3:00:00,-200.0,3.7,-200,-200
5266,10/16/04,4:00:00,-200.0,3.6,-200,-200
5267,10/16/04,5:00:00,-200.0,4.7,-200,-200
5268,10/16/04,6:00:00,-200.0,6.9,-200,-200
5269,10/16/04,7:00:00,-200.0,7.7,-200,-200
5270,10/16/04,8:00:00,-200.0,12.2,-200,-200
5271,10/16/04,9:00:00,-200.0,9.6,-200,-200
5272,10/16/04,10:00:00,-200.0,9.6,-200,-200
5273,10/16/04,11:00:00,-200.0,8.3,-200,-200
5274,10/16/04,12:00:00,-200.0,7.0,-200,-200
5275,10/16/04,13:00:00,-200.0,8.2,-200,-200
5276,10/16/04,14:00:00,-200.0,4.5,-200,-200
5277,10/16/04,15:00:00,-200.0,5.5,-200,-200
5278,10/16/04,16:00:00,-200.0,8.7,-200,-200
5279,10/16/04,17:00:00,-200.0,8.7,-200,-200
5280,10/16/04,18:00:00,-200.0,14.0,-200,-200
5281,10/16/04,19:00:00,-200.0,9.5,-200,-200
5282,10/16/04,20:00:00,-200.0,7.9,-200,-200
5283,10/16/04,21:00:00,-200.0,6.2,-200,-200
5284,10/16/04,22:00:00,-200.0,4.0,-200,-200
5285,10/16/04,23:00:00,-200.0,4.4,-200,-200
5286,10/17/04,0:00:00,-200.0,2.6,-200,-200
5287,10/17/04,1:00:00,-200.0,2.7,-200,-200
5288,10/17/04,2:00:00,-200.0,3.8,-200,-200
5289,10/17/04,3:00:00,-200.0,3.6,-200,-200
5290,10/17/04,4:00:00,-200.0,2.2,-200,-200
5291,10/17/04,5:00:00,-200.0,1.7,-200,-200
5292,10/17/04,6:00:00,-200.0,2.1,-200,-200
5293,10/17/04,7:00:00,-200.0,2.3,-200,-200
5294,10/17/04,8:00:00,-200.0,4.8,-200,-200
5295,10/17/04,9:00:00,-200.0,5.6,-200,-200
5296,10/17/04,10:00:00,-200.0,6.8,-200,-200
5297,10/17/04,11:00:00,-200.0,6.2,-200,-200
5298,10/17/04,12:00:00,-200.0,6.8,-200,-200
5299,10/17/04,13:00:00,-200.0,11.1,-200,-200
5300,10/17/04,14:00:00,-200.0,12.2,-200,-200
5301,10/17/04,15:00:00,-200.0,4.7,-200,-200
5302,10/17/04,16:00:00,-200.0,5.1,-200,-200
5303,10/17/04,17:00:00,-200.0,12.7,-200,-200
5304,10/17/04,18:00:00,-200.0,11.6,-200,-200
5305,10/17/04,19:00:00,-200.0,12.7,-200,-200
5306,10/17/04,20:00:00,-200.0,9.7,-200,-200
5307,10/17/04,21:00:00,-200.0,7.8,-200,-200
5308,10/17/04,22:00:00,-200.0,6.8,-200,-200
5309,10/17/04,23:00:00,-200.0,8.1,-200,-200
5310,10/18/04,0:00:00,-200.0,5.4,-200,-200
5311,10/18/04,1:00:00,-200.0,4.4,-200,-200
5312,10/18/04,2:00:00,-200.0,2.4,-200,-200
5313,10/18/04,3:00:00,-200.0,1.6,-200,-200
5314,10/18/04,4:00:00,-200.0,1.8,-200,-200
5315,10/18/04,5:00:00,-200.0,3.1,-200,-200
5316,10/18/04,6:00:00,-200.0,9.2,-200,-200
5317,10/18/04,7:00:00,-200.0,20.8,-200,-200
5318,10/18/04,8:00:00,-200.0,26.8,-200,-200
5319,10/18/04,9:00:00,-200.0,17.7,-200,-200
5320,10/18/04,10:00:00,-200.0,14.2,-200,-200
5321,10/18/04,11:00:00,-200.0,16.8,-200,-200
5322,10/18/04,12:00:00,-200.0,16.0,-200,-200
5323,10/18/04,13:00:00,-200.0,19.9,-200,-200
5324,10/18/04,14:00:00,-200.0,18.5,-200,-200
5325,10/18/04,15:00:00,-200.0,21.4,-200,-200
5326,10/18/04,16:00:00,-200.0,22.8,-200,-200
5327,10/18/04,17:00:00,-200.0,36.5,-200,-200
5328,10/18/04,18:00:00,-200.0,38.8,-200,-200
5329,10/18/04,19:00:00,-200.0,32.3,-200,-200
5330,10/18/04,20:00:00,-200.0,29.3,-200,-200
5331,10/18/04,21:00:00,-200.0,14.2,-200,-200
5332,10/18/04,22:00:00,-200.0,8.0,-200,-200
5333,10/18/04,23:00:00,-200.0,7.4,-200,-200
5334,10/19/04,0:00:00,-200.0,7.2,-200,-200
5335,10/19/04,1:00:00,-200.0,8.0,-200,-200
5336,10/19/04,2:00:00,-200.0,6.5,-200,-200
5337,10/19/04,3:00:00,-200.0,5.2,-200,-200
5338,10/19/04,4:00:00,-200.0,5.6,-200,-200
5339,10/19/04,5:00:00,-200.0,7.0,-200,-200
5340,10/19/04,6:00:00,-200.0,11.5,-200,-200
5341,10/19/04,7:00:00,-200.0,21.7,-200,-200
5342,10/19/04,8:00:00,-200.0,37.9,-200,-200
5343,10/19/04,9:00:00,-200.0,30.1,-200,-200
5344,10/19/04,10:00:00,-200.0,24.5,-200,-200
5345,10/19/04,11:00:00,-200.0,25.2,-200,-200
5346,10/19/04,12:00:00,-200.0,26.5,-200,-200
5347,10/19/04,13:00:00,-200.0,19.6,-200,-200
5348,10/19/04,14:00:00,-200.0,13.4,-200,-200
5349,10/19/04,15:00:00,-200.0,15.3,-200,-200
5350,10/19/04,16:00:00,-200.0,15.1,-200,-200
5351,10/19/04,17:00:00,-200.0,21.1,-200,-200
5352,10/19/04,18:00:00,-200.0,23.6,-200,-200
5353,10/19/04,19:00:00,-200.0,25.7,-200,-200
5354,10/19/04,20:00:00,-200.0,27.2,-200,-200
5355,10/19/04,21:00:00,-200.0,24.4,-200,-200
5356,10/19/04,22:00:00,-200.0,20.3,-200,-200
5357,10/19/04,23:00:00,-200.0,14.8,-200,-200
5358,10/20/04,0:00:00,-200.0,12.8,-200,-200
5359,10/20/04,1:00:00,-200.0,10.0,-200,-200
5360,10/20/04,2:00:00,-200.0,9.3,-200,-200
5361,10/20/04,3:00:00,-200.0,9.3,-200,-200
5362,10/20/04,4:00:00,-200.0,8.8,-200,-200
5363,10/20/04,5:00:00,-200.0,10.2,-200,-200
5364,10/20/04,6:00:00,-200.0,13.1,-200,-200
5365,10/20/04,7:00:00,-200.0,26.1,-200,-200
5366,10/20/04,8:00:00,-200.0,37.9,-200,-200
5367,10/20/04,9:00:00,-200.0,26.2,-200,-200
5368,10/20/04,10:00:00,-200.0,23.1,-200,-200
5369,10/20/04,11:00:00,-200.0,26.0,-200,-200
5370,10/20/04,12:00:00,-200.0,28.1,-200,-200
5371,10/20/04,13:00:00,-200.0,28.0,-200,-200
5372,10/20/04,14:00:00,-200.0,24.6,-200,-200
5373,10/20/04,15:00:00,-200.0,22.4,-200,-200
5374,10/20/04,16:00:00,4.7,30.9,652,167
5375,10/20/04,17:00:00,8.0,43.7,895,194
5376,10/20/04,18:00:00,7.7,40.0,826,172
5377,10/20/04,19:00:00,6.8,35.9,648,134
5378,10/20/04,20:00:00,6.0,30.1,629,130
5379,10/20/04,21:00:00,4.7,22.3,529,113
5380,10/20/04,22:00:00,3.4,17.7,405,99
5381,10/20/04,23:00:00,3.9,19.5,461,109
5382,10/21/04,0:00:00,4.4,22.3,486,105
5383,10/21/04,1:00:00,3.3,15.4,335,91
5384,10/21/04,2:00:00,2.0,9.3,210,77
5385,10/21/04,3:00:00,1.5,6.0,-200,-200
